id,name,owner,watchers,created_at,updated_at,size,stars,open_issues_count,forks,topic
455229168,immich,immich-app,51969,2022-02-03T15:56:27Z,2024-11-16T10:16:43Z,189725,51969,422,2751,Project Management
180328715,zustand,pmndrs,47967,2019-04-09T09:10:06Z,2024-11-16T10:34:48Z,7362,47967,4,1487,Project Management
643445235,lobe-chat,lobehub,44573,2023-05-21T07:19:12Z,2024-11-16T10:32:17Z,275661,44573,408,9996,Project Management
207645083,query,TanStack,42499,2019-09-10T19:23:58Z,2024-11-16T09:34:41Z,75449,42499,81,2907,Project Management
174038031,react-hook-form,react-hook-form,41587,2019-03-05T23:47:10Z,2024-11-16T09:45:18Z,28671,41587,65,2085,Project Management
5625464,pyenv,pyenv,39410,2012-08-31T06:57:52Z,2024-11-16T09:50:37Z,5181,39410,73,3056,Project Management
19745004,odoo,odoo,38857,2014-05-13T15:38:58Z,2024-11-16T10:25:38Z,9636927,38857,6999,25209,Project Management
24268127,nvm-windows,coreybutler,37972,2014-09-20T16:37:28Z,2024-11-16T09:48:16Z,33162,37972,72,3361,Project Management
43723161,helm,helm,27069,2015-10-06T01:07:32Z,2024-11-16T07:21:56Z,21788,27069,716,7122,Task Manager
699532645,uv,astral-sh,26415,2023-10-02T20:24:11Z,2024-11-16T10:31:05Z,49038,26415,1012,769,Task Manager
184909163,yabai,koekeishiya,24017,2019-05-04T15:00:50Z,2024-11-16T10:21:18Z,7365,24017,208,652,Task Manager
995750,Vundle.vim,VundleVim,23931,2010-10-17T23:17:53Z,2024-11-15T22:05:39Z,948,23931,206,2572,Task Manager
197275130,winget-cli,microsoft,23290,2019-07-16T22:16:49Z,2024-11-16T07:24:31Z,40044,23290,1073,1454,Task Manager
68312233,vcpkg,microsoft,23266,2016-09-15T16:40:50Z,2024-11-16T07:41:42Z,81240,23266,1202,6414,Task Manager
114938943,nginx-proxy-manager,NginxProxyManager,23069,2017-12-20T23:01:16Z,2024-11-16T07:00:01Z,17728,23069,1531,2676,Task Manager
11892946,RedisDesktopManager,RedisInsight,22926,2013-08-05T07:51:08Z,2024-11-15T09:24:03Z,78590,22926,62,3273,Task Manager
27291507,asdf,asdf-vm,22063,2014-11-29T04:41:43Z,2024-11-16T05:30:30Z,3045,22063,199,785,Task Manager
10332822,calibre,kovidgoyal,19815,2013-05-28T10:03:23Z,2024-11-16T09:19:14Z,305331,19815,3,2263,Task Manager
381979,fullcalendar,fullcalendar,18651,2009-11-22T23:16:51Z,2024-11-16T07:21:58Z,32499,18651,1008,3616,Calendar
58011499,react-dates,react-dates,12233,2016-05-04T00:49:45Z,2024-11-15T21:57:12Z,38838,12233,609,1706,Calendar
103071620,tui.calendar,nhn,12041,2017-09-11T00:21:04Z,2024-11-16T10:02:01Z,78921,12041,203,1297,Calendar
30822337,FSCalendar,WenchaoD,10605,2015-02-15T08:43:09Z,2024-11-14T07:58:54Z,2513,10605,497,1938,Calendar
12228746,sovereign,sovereign,10422,2013-08-19T22:09:16Z,2024-11-16T08:18:51Z,1052,10422,102,829,Calendar
73475252,react-native-calendars,wix,9580,2016-11-11T12:17:27Z,2024-11-16T08:59:35Z,18234,9580,358,2960,Calendar
84631679,CalendarView,huanghaibin-dev,9145,2017-03-11T07:16:09Z,2024-11-16T05:45:47Z,142234,9145,456,1792,Calendar
41187219,react-big-calendar,jquense,7898,2015-08-22T02:56:58Z,2024-11-16T03:52:56Z,75011,7898,369,2236,Calendar
6714787,pickadate.js,amsul,7697,2012-11-16T01:36:42Z,2024-11-12T09:19:01Z,10441,7697,312,1011,Calendar
54027312,JTAppleCalendar,patchthecode,7568,2016-03-16T11:48:23Z,2024-11-16T05:33:06Z,11323,7568,80,808,Calendar
121395510,CS-Notes,CyC2018,177093,2018-02-13T14:56:24Z,2024-11-16T10:10:27Z,116179,177093,187,51084,Notes
290091948,annotated_deep_learning_paper_implementations,labmlai,56231,2020-08-25T02:29:34Z,2024-11-16T10:09:48Z,153812,56231,29,5768,Notes
634224458,gpt-engineer,gpt-engineer-org,52396,2023-04-29T12:52:15Z,2024-11-16T07:31:45Z,20589,52396,24,6815,Notes
79162682,joplin,laurent22,46088,2017-01-16T21:49:41Z,2024-11-16T10:33:46Z,485693,46088,450,5017,Notes
97249406,wtfjs,denysdovhan,35217,2017-07-14T15:42:12Z,2024-11-16T07:07:58Z,1549,35217,41,2554,Notes
436297812,memos,usememos,34199,2021-12-08T15:30:18Z,2024-11-16T10:33:45Z,33443,34199,51,2475,Notes
259463685,carbon-lang,carbon-language,32342,2020-04-27T21:45:16Z,2024-11-16T07:38:32Z,35203,32342,114,1475,Notes
109484365,Coursera-ML-AndrewNg-Notes,fengdu78,32125,2017-11-04T10:04:08Z,2024-11-16T09:53:00Z,684224,32125,66,10631,Notes
162815665,notable,notable,22647,2018-12-22T13:57:19Z,2024-11-16T02:22:47Z,8943,22647,724,1150,Notes
402267605,The-Art-of-Linear-Algebra,kenjihiranabe,18022,2021-09-02T02:41:54Z,2024-11-16T09:03:10Z,51096,18022,1,2188,Notes
568098118,plane,makeplane,30707,2022-11-19T12:55:01Z,2024-11-16T10:32:47Z,102401,30707,412,1713,Kanban
16089035,wekan,wekan,19611,2014-01-21T01:26:28Z,2024-11-15T21:55:14Z,66873,19611,641,2834,Kanban
156317154,onedev,theonedev,13363,2018-11-06T02:57:01Z,2024-11-16T08:19:46Z,224884,13363,0,860,Kanban
6899875,openproject,opf,9443,2012-11-28T09:59:11Z,2024-11-16T10:14:20Z,1569437,9443,73,2362,Kanban
16238673,kanboard,kanboard,8510,2014-01-25T19:58:30Z,2024-11-15T23:12:51Z,93595,8510,155,1806,Kanban
14716368,invoiceninja,invoiceninja,8263,2013-11-26T12:30:05Z,2024-11-16T08:24:08Z,4039777,8263,852,2280,Kanban
205453332,planka,plankanban,8054,2019-08-30T20:35:36Z,2024-11-16T06:30:12Z,48089,8054,302,754,Kanban
144073539,boa,boa-dev,5107,2018-08-08T22:20:05Z,2024-11-16T08:43:51Z,49932,5107,129,401,Kanban
279702593,super-expressive,francisrstokes,4626,2020-07-14T22:04:33Z,2024-11-11T21:18:11Z,505,4626,10,137,Kanban
29745084,leantime,Leantime,4595,2015-01-23T17:52:06Z,2024-11-16T03:51:14Z,189158,4595,256,596,Kanban
332357698,ruoyi-vue-pro,YunaiV,27815,2021-01-24T03:18:25Z,2024-11-16T10:25:12Z,174734,27815,13,5945,ERP
1864233,erpnext,frappe,21871,2011-06-08T08:20:56Z,2024-11-16T10:10:50Z,1236581,21871,2018,7331,ERP
184611677,yudao-cloud,YunaiV,16326,2019-05-02T16:06:49Z,2024-11-16T08:18:12Z,43636,16326,2,3999,ERP
403254193,Some-Many-Books,Dujltqzv,11518,2021-09-05T08:25:23Z,2024-11-16T06:34:07Z,18,11518,10,1450,ERP
408022055,Books-Free-Books,lTbgykio,10369,2021-09-19T03:29:09Z,2024-11-16T09:08:20Z,69,10369,3,1118,ERP
95011974,akaunting,akaunting,8118,2017-06-21T14:17:56Z,2024-11-16T01:03:32Z,81562,8118,12,2461,ERP
88370518,grocy,grocy,6871,2017-04-15T19:45:44Z,2024-11-16T03:19:29Z,18653,6871,170,568,ERP
304981340,idurar-erp-crm,idurar,6525,2020-10-17T22:38:36Z,2024-11-16T04:21:31Z,23141,6525,279,2005,ERP
121079935,form-create,xaboy,6138,2018-02-11T03:25:40Z,2024-11-15T06:30:43Z,17285,6138,15,983,ERP
1957456,dolibarr,Dolibarr,5468,2011-06-26T21:55:03Z,2024-11-16T10:40:02Z,1492532,5468,1111,2795,ERP
82238168,monica,monicahq,21727,2017-02-17T00:02:58Z,2024-11-16T07:28:00Z,151510,21727,707,2179,CRM
572984571,twenty,twentyhq,20311,2022-12-01T13:04:40Z,2024-11-16T08:29:25Z,184779,20311,327,2255,CRM
482719022,illa-builder,illacloud,11627,2022-04-18T04:55:57Z,2024-11-16T08:34:11Z,53754,11627,38,1110,CRM
374132359,laravel-crm,krayin,11201,2021-06-05T14:18:48Z,2024-11-16T10:17:44Z,40406,11201,39,762,CRM
355155932,WukongCRM-11.0-JAVA,WuKongOpenSource,6376,2021-04-06T10:58:55Z,2024-11-16T01:06:35Z,114411,6376,14,965,CRM
154943413,CRMEB,crmeb,6006,2018-10-27T08:39:45Z,2024-11-16T09:39:24Z,336949,6006,33,1496,CRM
565755421,openblocks,openblocks-dev,5872,2022-11-14T09:04:00Z,2024-11-14T20:28:35Z,136433,5872,131,359,CRM
5297944,chrono,wanasit,4594,2012-08-04T19:13:24Z,2024-11-15T02:05:04Z,10841,4594,128,340,CRM
13044600,SuiteCRM,salesagility,4531,2013-09-23T19:10:08Z,2024-11-16T08:32:47Z,142865,4531,1599,2094,CRM
33891032,core-decorators,jayphelps,4513,2015-04-13T20:06:06Z,2024-11-06T06:11:58Z,245,4513,34,262,CRM
13078968,postcss,postcss,28519,2013-09-24T23:06:48Z,2024-11-15T21:57:19Z,10685,28519,22,1560,POS
20787122,postgrest,PostgREST,23440,2014-06-13T00:23:00Z,2024-11-16T06:52:40Z,11770,23440,282,1029,POS
175405157,oh-my-posh,JanDeDobbeleer,17432,2019-03-13T11:13:31Z,2024-11-16T10:17:55Z,19232,17432,25,2387,POS
88740103,postal,postalserver,14912,2017-04-19T12:04:57Z,2024-11-16T10:29:32Z,3275,14912,60,1059,POS
991475,node-postgres,brianc,12332,2010-10-15T23:05:50Z,2024-11-16T02:37:59Z,4443,12332,503,1230,POS
