package,dependency,version
eslint-plugin-ember,lodash.kebabcase,^4.1.1
eslint-plugin-ember,requireindex,^1.2.0
eslint-plugin-ember,snake-case,^3.0.3
global-directory,ini,4.1.1
@smithy/types,tslib,^2.6.2
unist-util-visit,@types/unist,^3.0.0
unist-util-visit,unist-util-is,^6.0.0
unist-util-visit,unist-util-visit-parents,^6.0.0
object.defaults,array-each,^1.0.1
object.defaults,array-slice,^1.0.0
object.defaults,for-own,^1.0.0
object.defaults,isobject,^3.0.0
@smithy/middleware-retry,@smithy/node-config-provider,^3.1.9
@smithy/middleware-retry,@smithy/protocol-http,^4.1.5
@smithy/middleware-retry,@smithy/service-error-classification,^3.0.8
@smithy/middleware-retry,@smithy/smithy-client,^3.4.2
@smithy/middleware-retry,@smithy/types,^3.6.0
@smithy/middleware-retry,@smithy/util-middleware,^3.0.8
@smithy/middleware-retry,@smithy/util-retry,^3.0.8
@smithy/middleware-retry,tslib,^2.6.2
@smithy/middleware-retry,uuid,^9.0.1
findup-sync,detect-file,^1.0.0
findup-sync,is-glob,^4.0.3
findup-sync,micromatch,^4.0.4
findup-sync,resolve-dir,^1.0.1
jsondiffpatch,@types/diff-match-patch,^1.0.36
jsondiffpatch,chalk,^5.3.0
jsondiffpatch,diff-match-patch,^1.0.5
eslint-utils,eslint-visitor-keys,^2.0.0
css-tree,mdn-data,2.12.1
css-tree,source-map-js,^1.0.1
esbuild-plugin-replace,magic-string,^0.25.7
snake-case,no-case,^4.0.0
prosemirror-collab,prosemirror-state,^1.0.0
@types/mysql,@types/node,*
@ai-sdk/vue,swrv,^1.0.4
@ai-sdk/vue,@ai-sdk/ui-utils,0.0.50
@ai-sdk/vue,@ai-sdk/provider-utils,1.0.22
@firebase/performance,tslib,^2.1.0
@firebase/performance,@firebase/util,1.10.1
@firebase/performance,@firebase/logger,0.4.3
@firebase/performance,@firebase/component,0.6.10
@firebase/performance,@firebase/installations,0.6.10
@ai-sdk/provider,json-schema,^0.4.0
inquirer-file-selector,@inquirer/core,^10.0.1
inquirer-file-selector,@inquirer/figures,^1.0.7
inquirer-file-selector,chalk,^5.3.0
@ai-sdk/react,swr,^2.2.5
@ai-sdk/react,throttleit,2.1.0
@ai-sdk/react,@ai-sdk/ui-utils,0.0.50
@ai-sdk/react,@ai-sdk/provider-utils,1.0.22
@ai-sdk/ui-utils,json-schema,^0.4.0
@ai-sdk/ui-utils,@ai-sdk/provider,0.0.26
@ai-sdk/ui-utils,secure-json-parse,^2.7.0
@ai-sdk/ui-utils,zod-to-json-schema,^3.23.3
@ai-sdk/ui-utils,@ai-sdk/provider-utils,1.0.22
gcp-metadata,gaxios,^6.0.0
gcp-metadata,json-bigint,^1.0.0
magic-string,@jridgewell/sourcemap-codec,^1.5.0
prosemirror-state,prosemirror-model,^1.0.0
prosemirror-state,prosemirror-transform,^1.0.0
prosemirror-state,prosemirror-view,^1.27.0
@react-aria/utils,clsx,^2.0.0
@react-aria/utils,@swc/helpers,^0.5.0
@react-aria/utils,@react-aria/ssr,^3.9.6
@react-aria/utils,@react-types/shared,^3.25.0
@react-aria/utils,@react-stately/utils,^3.10.4
@ai-sdk/provider-utils,nanoid,^3.3.7
@ai-sdk/provider-utils,@ai-sdk/provider,0.0.26
@ai-sdk/provider-utils,secure-json-parse,^2.7.0
@ai-sdk/provider-utils,eventsource-parser,^1.1.2
nlcst-to-string,@types/nlcst,^2.0.0
@formkit/observer,@formkit/core,1.6.7
@formkit/observer,@formkit/utils,1.6.7
json-bigint,bignumber.js,^9.0.0
gaxios,uuid,^9.0.1
gaxios,extend,^3.0.2
gaxios,is-stream,^2.0.0
gaxios,node-fetch,^2.6.9
gaxios,https-proxy-agent,^7.0.1
@types/node,undici-types,~6.19.8
react-popper-tooltip,@babel/runtime,^7.18.3
react-popper-tooltip,@popperjs/core,^2.11.5
react-popper-tooltip,react-popper,^2.3.0
babel-plugin-rewire-exports,@babel/template,7
@firebase/installations,idb,7.1.1
@firebase/installations,tslib,^2.1.0
@firebase/installations,@firebase/util,1.10.1
@firebase/installations,@firebase/component,0.6.10
@firebase/component,tslib,^2.1.0
@firebase/component,@firebase/util,1.10.1
@smithy/querystring-parser,@smithy/types,^3.6.0
@smithy/querystring-parser,tslib,^2.6.2
ember-eslint-parser,@babel/eslint-parser,^7.23.10
ember-eslint-parser,@glimmer/syntax,^0.92.0
ember-eslint-parser,content-tag,^2.0.1
ember-eslint-parser,eslint-scope,^7.2.2
ember-eslint-parser,html-tags,^3.3.1
@react-aria/focus,clsx,^2.0.0
@react-aria/focus,@swc/helpers,^0.5.0
@react-aria/focus,@react-aria/utils,^3.25.3
@react-aria/focus,@react-types/shared,^3.25.0
@react-aria/focus,@react-aria/interactions,^3.22.4
@stdlib/utils-keys,@stdlib/assert-has-own-property,^0.2.2
@stdlib/utils-keys,@stdlib/assert-is-arguments,^0.2.1
@stdlib/utils-keys,@stdlib/assert-is-enumerable-property,^0.2.2
@stdlib/utils-keys,@stdlib/assert-is-object-like,^0.2.2
@stdlib/utils-keys,@stdlib/utils-index-of,^0.2.2
@stdlib/utils-keys,@stdlib/utils-noop,^0.2.2
@stdlib/utils-keys,@stdlib/utils-type-of,^0.2.2
@pnpm/fetcher-base,@types/ssri,^7.1.5
@pnpm/fetcher-base,@pnpm/resolver-base,13.0.4
@pnpm/fetcher-base,@pnpm/types,12.2.0
react-popper,react-fast-compare,^3.0.1
react-popper,warning,^4.0.2
@firebase/logger,tslib,^2.1.0
@pnpm/resolver-base,@pnpm/types,12.2.0
@babel/template,@babel/types,^7.25.9
@babel/template,@babel/parser,^7.25.9
@babel/template,@babel/code-frame,^7.25.9
@react-types/link,@react-types/shared,^3.25.0
@babel/runtime,regenerator-runtime,^0.14.0
@formkit/core,@formkit/utils,1.6.7
strip-dirs,inspect-with-kind,^1.0.5
strip-dirs,is-plain-obj,^1.1.0
cli-select,ansi-escapes,^3.2.0
@types/nlcst,@types/unist,*
compass-vertical-rhythm,convert-css-length,^1.0.1
compass-vertical-rhythm,object-assign,^4.1.0
compass-vertical-rhythm,parse-unit,^1.0.1
@firebase/util,tslib,^2.1.0
svg-pathdata,yerror,^8.0.0
ansi-escapes,environment,^1.0.0
vue-instantsearch,instantsearch-ui-components,0.9.0
vue-instantsearch,instantsearch.js,4.75.4
vue-instantsearch,mitt,^2.1.0
@ai-sdk/svelte,sswr,^2.1.0
@ai-sdk/svelte,@ai-sdk/ui-utils,0.0.50
@ai-sdk/svelte,@ai-sdk/provider-utils,1.0.22
@ai-sdk/solid,@ai-sdk/ui-utils,0.0.50
@ai-sdk/solid,@ai-sdk/provider-utils,1.0.22
@chakra-ui/theme,@chakra-ui/anatomy,2.3.4
@chakra-ui/theme,@chakra-ui/utils,2.2.2
@chakra-ui/theme,@chakra-ui/theme-tools,2.2.6
@evocateur/pacote,@evocateur/npm-registry-fetch,^4.0.0
@evocateur/pacote,bluebird,^3.5.3
@evocateur/pacote,cacache,^12.0.3
@evocateur/pacote,chownr,^1.1.2
@evocateur/pacote,figgy-pudding,^3.5.1
@evocateur/pacote,get-stream,^4.1.0
@evocateur/pacote,glob,^7.1.4
@evocateur/pacote,infer-owner,^1.0.4
@evocateur/pacote,lru-cache,^5.1.1
@evocateur/pacote,make-fetch-happen,^5.0.0
@evocateur/pacote,minimatch,^3.0.4
@evocateur/pacote,minipass,^2.3.5
@evocateur/pacote,mississippi,^3.0.0
@evocateur/pacote,mkdirp,^0.5.1
@evocateur/pacote,normalize-package-data,^2.5.0
@evocateur/pacote,npm-package-arg,^6.1.0
@evocateur/pacote,npm-packlist,^1.4.4
@evocateur/pacote,npm-pick-manifest,^3.0.0
@evocateur/pacote,osenv,^0.1.5
@evocateur/pacote,promise-inflight,^1.0.1
@evocateur/pacote,promise-retry,^1.1.1
@evocateur/pacote,protoduck,^5.0.1
@evocateur/pacote,rimraf,^2.6.3
@evocateur/pacote,safe-buffer,^5.2.0
@evocateur/pacote,semver,^5.7.0
@evocateur/pacote,ssri,^6.0.1
@evocateur/pacote,tar,^4.4.10
@evocateur/pacote,unique-filename,^1.1.1
@evocateur/pacote,which,^1.3.1
comment-json,array-timsort,^1.0.3
comment-json,core-util-is,^1.0.3
comment-json,esprima,^4.0.1
comment-json,has-own-prop,^2.0.0
comment-json,repeat-string,^1.6.1
instantsearch-ui-components,@babel/runtime,^7.1.2
@wordpress/blob,@babel/runtime,7.25.7
get-stream,@sec-ant/readable-stream,^0.4.1
get-stream,is-stream,^4.0.1
cacache,@npmcli/fs,^4.0.0
cacache,fs-minipass,^3.0.0
cacache,glob,^10.2.2
cacache,lru-cache,^10.0.1
cacache,minipass,^7.0.3
cacache,minipass-collect,^2.0.1
cacache,minipass-flush,^1.0.5
cacache,minipass-pipeline,^1.2.4
cacache,p-map,^7.0.2
cacache,ssri,^12.0.0
cacache,tar,^7.4.3
cacache,unique-filename,^4.0.0
glob,minipass,^7.1.2
glob,jackspeak,^4.0.1
glob,minimatch,^10.0.0
glob,path-scurry,^2.0.0
glob,foreground-child,^3.1.0
glob,package-json-from-dist,^1.0.0
minimatch,brace-expansion,^2.0.1
make-fetch-happen,@npmcli/agent,^3.0.0
make-fetch-happen,cacache,^19.0.1
make-fetch-happen,http-cache-semantics,^4.1.1
make-fetch-happen,minipass,^7.0.2
make-fetch-happen,minipass-fetch,^4.0.0
make-fetch-happen,minipass-flush,^1.0.5
make-fetch-happen,minipass-pipeline,^1.2.4
make-fetch-happen,negotiator,^1.0.0
make-fetch-happen,proc-log,^5.0.0
make-fetch-happen,promise-retry,^2.0.1
make-fetch-happen,ssri,^12.0.0
mississippi,concat-stream,^2.0.0
mississippi,duplexify,^4.0.0
mississippi,end-of-stream,^1.1.0
mississippi,flush-write-stream,^2.0.0
mississippi,from2,^2.1.0
mississippi,parallel-transform,^1.1.0
mississippi,pump,^3.0.0
mississippi,pumpify,^1.3.3
mississippi,stream-each,^1.1.0
mississippi,through2,^3.0.1
inspect-with-kind,kind-of,^6.0.2
@inquirer/core,@inquirer/figures,^1.0.7
@inquirer/core,@inquirer/type,^3.0.0
@inquirer/core,ansi-escapes,^4.3.2
@inquirer/core,cli-width,^4.1.0
@inquirer/core,mute-stream,^2.0.0
@inquirer/core,signal-exit,^4.1.0
@inquirer/core,strip-ansi,^6.0.1
@inquirer/core,wrap-ansi,^6.2.0
@inquirer/core,yoctocolors-cjs,^2.1.2
gatsby-remark-copy-linked-files,@babel/runtime,^7.20.13
gatsby-remark-copy-linked-files,cheerio,1.0.0-rc.12
gatsby-remark-copy-linked-files,fs-extra,^11.2.0
gatsby-remark-copy-linked-files,is-relative-url,^3.0.0
gatsby-remark-copy-linked-files,lodash,^4.17.21
gatsby-remark-copy-linked-files,path-is-inside,^1.0.2
gatsby-remark-copy-linked-files,probe-image-size,^7.2.3
gatsby-remark-copy-linked-files,unist-util-visit,^2.0.3
selecto,@daybrush/utils,^1.13.0
selecto,@egjs/children-differ,^1.0.1
selecto,@scena/dragscroll,^1.4.0
selecto,@scena/event-emitter,^1.0.5
selecto,css-styled,^1.0.8
selecto,css-to-mat,^1.1.1
selecto,framework-utils,^1.1.0
selecto,gesto,^1.19.4
selecto,keycon,^1.2.0
selecto,overlap-area,^1.1.0
@evocateur/npm-registry-fetch,JSONStream,^1.3.4
@evocateur/npm-registry-fetch,bluebird,^3.5.1
@evocateur/npm-registry-fetch,figgy-pudding,^3.4.1
@evocateur/npm-registry-fetch,lru-cache,^5.1.1
@evocateur/npm-registry-fetch,make-fetch-happen,^5.0.0
@evocateur/npm-registry-fetch,npm-package-arg,^6.1.0
@evocateur/npm-registry-fetch,safe-buffer,^5.1.2
get-uri,basic-ftp,^5.0.2
get-uri,data-uri-to-buffer,^6.0.2
get-uri,debug,^4.3.4
get-uri,fs-extra,^11.2.0
normalize-package-data,hosted-git-info,^8.0.0
normalize-package-data,semver,^7.3.5
normalize-package-data,validate-npm-package-license,^3.0.4
npm-packlist,ignore-walk,^7.0.0
@lerna/run,lerna,6.6.2
osenv,os-tmpdir,^1.0.0
osenv,os-homedir,^1.0.0
npm-package-arg,hosted-git-info,^8.0.0
npm-package-arg,proc-log,^5.0.0
npm-package-arg,semver,^7.3.5
npm-package-arg,validate-npm-package-name,^6.0.0
promise-retry,err-code,^2.0.2
promise-retry,retry,^0.12.0
npm-pick-manifest,npm-install-checks,^7.1.0
npm-pick-manifest,npm-normalize-package-bin,^4.0.0
npm-pick-manifest,npm-package-arg,^12.0.0
npm-pick-manifest,semver,^7.3.5
protoduck,genfun,^5.0.0
rimraf,glob,^11.0.0
rimraf,package-json-from-dist,^1.0.0
ssri,minipass,^7.0.3
markdown-link-check,async,^3.2.6
markdown-link-check,chalk,^5.3.0
markdown-link-check,commander,^12.1.0
markdown-link-check,link-check,^5.4.0
markdown-link-check,markdown-link-extractor,^4.0.2
markdown-link-check,needle,^3.3.1
markdown-link-check,progress,^2.0.3
markdown-link-check,proxy-agent,^6.4.0
markdown-link-check,xmlbuilder2,^3.1.1
fs-extra,jsonfile,^6.0.1
fs-extra,graceful-fs,^4.2.0
fs-extra,universalify,^2.0.0
cheerio,cheerio-select,^2.1.0
cheerio,dom-serializer,^2.0.0
cheerio,domhandler,^5.0.3
cheerio,domutils,^3.1.0
cheerio,encoding-sniffer,^0.2.0
cheerio,htmlparser2,^9.1.0
cheerio,parse5,^7.1.2
cheerio,parse5-htmlparser2-tree-adapter,^7.0.0
cheerio,parse5-parser-stream,^7.1.2
cheerio,undici,^6.19.5
cheerio,whatwg-mimetype,^4.0.0
tar,@isaacs/fs-minipass,^4.0.0
tar,chownr,^3.0.0
tar,minipass,^7.1.2
tar,minizlib,^3.0.1
tar,mkdirp,^3.0.1
tar,yallist,^5.0.0
probe-image-size,lodash.merge,^4.6.2
probe-image-size,needle,^2.5.2
probe-image-size,stream-parser,~0.3.1
which,isexe,^3.1.1
unique-filename,unique-slug,^5.0.0
lerna,nx,>=17.1.2 < 21
lerna,ini,^1.3.8
lerna,tar,6.2.1
lerna,pify,5.0.0
lerna,ssri,^10.0.6
lerna,uuid,^10.0.0
lerna,chalk,4.1.0
lerna,execa,5.0.0
lerna,is-ci,3.0.1
lerna,p-map,4.0.0
lerna,slash,3.0.0
lerna,upath,2.0.1
lerna,yargs,17.7.2
lerna,aproba,2.0.0
lerna,dedent,1.5.3
lerna,globby,11.1.0
lerna,lodash,^4.17.21
lerna,p-pipe,3.1.0
lerna,pacote,^18.0.6
lerna,rimraf,^4.4.1
lerna,semver,^7.3.8
lerna,envinfo,7.13.0
lerna,js-yaml,4.1.0
lerna,p-queue,6.6.2
lerna,cmd-shim,6.0.3
lerna,fs-extra,^11.2.0
lerna,get-port,5.1.1
lerna,inquirer,^8.2.4
lerna,make-dir,4.0.0
lerna,p-reduce,2.1.0
lerna,temp-dir,1.0.0
lerna,byte-size,8.1.1
lerna,columnify,1.6.0
lerna,is-stream,2.0.0
lerna,jest-diff,>=29.4.3 < 30
lerna,minimatch,3.0.5
lerna,write-pkg,4.0.0
lerna,@nx/devkit,>=17.1.2 < 21
lerna,clone-deep,4.0.1
lerna,get-stream,6.0.0
lerna,multimatch,5.0.0
lerna,node-fetch,2.6.7
lerna,strip-ansi,^6.0.1
lerna,typescript,>=3 < 6
lerna,wide-align,1.1.5
lerna,cosmiconfig,9.0.0
lerna,glob-parent,6.0.2
lerna,graceful-fs,4.2.11
lerna,has-unicode,2.0.1
lerna,p-waterfall,2.1.1
lerna,signal-exit,3.0.7
lerna,import-local,3.1.0
lerna,libnpmaccess,8.0.6
lerna,npm-packlist,8.0.2
lerna,p-map-series,2.1.0
lerna,resolve-from,5.0.0
lerna,set-blocking,^2.0.0
lerna,string-width,^4.2.3
lerna,yargs-parser,21.1.1
lerna,@lerna/create,8.1.9
lerna,@octokit/rest,19.0.11
lerna,color-support,1.1.3
lerna,git-url-parse,14.0.0
lerna,libnpmpublish,9.0.9
lerna,read-cmd-shim,4.0.0
lerna,load-json-file,6.2.0
lerna,npm-package-arg,11.0.2
lerna,@npmcli/arborist,7.5.4
lerna,init-package-json,6.0.3
lerna,write-file-atomic,5.0.1
lerna,@npmcli/run-script,8.1.0
lerna,npm-registry-fetch,^17.1.0
lerna,@npmcli/package-json,5.2.0
lerna,strong-log-transformer,2.1.0
lerna,console-control-strings,^1.1.0
lerna,validate-npm-package-name,5.0.1
lerna,conventional-changelog-core,5.0.1
lerna,validate-npm-package-license,3.0.4
lerna,conventional-recommended-bump,7.0.1
lerna,conventional-changelog-angular,7.0.0
lerna,@octokit/plugin-enterprise-rest,6.0.1
@datadog/native-iast-rewriter,lru-cache,^7.14.0
@datadog/native-iast-rewriter,node-gyp-build,^4.5.0
instantsearch.js,@algolia/events,^4.0.1
instantsearch.js,@types/dom-speech-recognition,^0.0.1
instantsearch.js,@types/google.maps,^3.55.12
instantsearch.js,@types/hogan.js,^3.0.0
instantsearch.js,@types/qs,^6.5.3
instantsearch.js,algoliasearch-helper,3.22.5
instantsearch.js,hogan.js,^3.0.2
instantsearch.js,htm,^3.0.0
instantsearch.js,instantsearch-ui-components,0.9.0
instantsearch.js,preact,^10.10.0
instantsearch.js,qs,^6.5.1 < 6.10
instantsearch.js,search-insights,^2.15.0
proxy-agent,agent-base,^7.0.2
proxy-agent,debug,^4.3.4
proxy-agent,http-proxy-agent,^7.0.1
proxy-agent,https-proxy-agent,^7.0.3
proxy-agent,lru-cache,^7.14.1
proxy-agent,pac-proxy-agent,^7.0.1
proxy-agent,proxy-from-env,^1.1.0
proxy-agent,socks-proxy-agent,^8.0.2
y-webrtc,lib0,^0.2.42
y-webrtc,simple-peer,^9.11.0
y-webrtc,y-protocols,^1.0.6
y-webrtc,ws,^8.14.2
needle,iconv-lite,^0.6.3
needle,sax,^1.2.4
y-protocols,lib0,^0.2.85
simple-peer,buffer,^6.0.3
simple-peer,debug,^4.3.2
simple-peer,err-code,^3.0.1
simple-peer,get-browser-rtc,^1.1.0
simple-peer,queue-microtask,^1.2.3
simple-peer,randombytes,^2.1.0
simple-peer,readable-stream,^3.6.0
lib0,isomorphic.js,^0.2.4
@styled-icons/evaicons-solid,@babel/runtime,^7.19.0
@styled-icons/evaicons-solid,@styled-icons/styled-icon,^10.7.0
@docsearch/js,@docsearch/react,3.7.0
@docsearch/js,preact,^10.0.0
jest-runtime,glob,^7.1.3
jest-runtime,chalk,^4.0.0
jest-runtime,slash,^3.0.0
jest-runtime,jest-mock,^29.7.0
jest-runtime,jest-util,^29.7.0
jest-runtime,strip-bom,^4.0.0
jest-runtime,@jest/types,^29.6.3
jest-runtime,@types/node,*
jest-runtime,graceful-fs,^4.2.9
jest-runtime,jest-resolve,^29.7.0
jest-runtime,@jest/globals,^29.7.0
jest-runtime,jest-snapshot,^29.7.0
jest-runtime,jest-haste-map,^29.7.0
jest-runtime,@jest/transform,^29.7.0
jest-runtime,jest-regex-util,^29.6.3
jest-runtime,@jest/source-map,^29.6.3
jest-runtime,cjs-module-lexer,^1.0.0
jest-runtime,@jest/environment,^29.7.0
jest-runtime,@jest/fake-timers,^29.7.0
jest-runtime,@jest/test-result,^29.7.0
jest-runtime,jest-message-util,^29.7.0
jest-runtime,collect-v8-coverage,^1.0.0
@mux/mux-node,@types/node,^18.11.18
@mux/mux-node,@types/node-fetch,^2.6.4
@mux/mux-node,@types/qs,^6.9.7
@mux/mux-node,abort-controller,^3.0.0
@mux/mux-node,agentkeepalive,^4.2.1
@mux/mux-node,form-data-encoder,1.7.2
@mux/mux-node,formdata-node,^4.3.2
@mux/mux-node,jose,^4.14.4
@mux/mux-node,node-fetch,^2.6.7
@mux/mux-node,qs,^6.10.3
@mux/mux-node,web-streams-polyfill,^3.2.1
@stdlib/number-float64-base-normalize,@stdlib/constants-float64-smallest-normal,^0.2.2
@stdlib/number-float64-base-normalize,@stdlib/math-base-assert-is-infinite,^0.2.2
@stdlib/number-float64-base-normalize,@stdlib/math-base-assert-is-nan,^0.2.2
@stdlib/number-float64-base-normalize,@stdlib/math-base-special-abs,^0.2.1
@stdlib/number-float64-base-normalize,@stdlib/utils-define-nonenumerable-read-only-property,^0.2.2
@stdlib/number-float64-base-normalize,@stdlib/utils-library-manifest,^0.2.2
rc-input,@babel/runtime,^7.11.1
rc-input,classnames,^2.2.1
rc-input,rc-util,^5.18.1
gesto,@daybrush/utils,^1.13.0
gesto,@scena/event-emitter,^1.0.2
css-to-mat,@daybrush/utils,^1.13.0
css-to-mat,@scena/matrix,^1.0.0
@firebase/database-types,@firebase/util,1.10.1
@firebase/database-types,@firebase/app-types,0.9.2
is-relative-url,is-absolute-url,^4.0.1
cssnano-preset-advanced,autoprefixer,^10.4.20
cssnano-preset-advanced,browserslist,^4.23.3
cssnano-preset-advanced,cssnano-preset-default,^7.0.6
cssnano-preset-advanced,postcss-discard-unused,^7.0.3
cssnano-preset-advanced,postcss-merge-idents,^7.0.0
cssnano-preset-advanced,postcss-reduce-idents,^7.0.0
cssnano-preset-advanced,postcss-zindex,^7.0.0
overlap-area,@daybrush/utils,^1.7.1
css-styled,@daybrush/utils,^1.13.0
keycon,@daybrush/utils,^1.7.1
keycon,@scena/event-emitter,^1.0.2
keycon,@cfcs/core,^0.0.6
keycon,keycode,^2.2.0
link-check,is-relative-url,^4.0.0
link-check,ms,^2.1.3
link-check,needle,^3.3.1
link-check,node-email-verifier,^2.0.0
link-check,proxy-agent,^6.4.0
@types/http-proxy,@types/node,*
abort-controller,event-target-shim,^5.0.0
agentkeepalive,humanize-ms,^1.2.1
markdown-link-extractor,html-link-extractor,^1.0.5
markdown-link-extractor,marked,^12.0.1
@types/node-fetch,form-data,^4.0.0
@types/node-fetch,@types/node,*
brotli,base64-js,^1.1.2
@chakra-ui/utils,@types/lodash.mergewith,4.6.9
@chakra-ui/utils,lodash.mergewith,4.6.2
rc-util,@babel/runtime,^7.18.3
rc-util,react-is,^18.2.0
xmlbuilder2,@oozcitak/dom,1.15.10
xmlbuilder2,@oozcitak/infra,1.0.8
xmlbuilder2,@oozcitak/util,8.3.8
xmlbuilder2,js-yaml,3.14.1
jest-snapshot,chalk,^4.0.0
jest-snapshot,expect,^29.7.0
jest-snapshot,semver,^7.5.3
jest-snapshot,jest-diff,^29.7.0
jest-snapshot,jest-util,^29.7.0
jest-snapshot,@babel/core,^7.11.6
jest-snapshot,@jest/types,^29.6.3
jest-snapshot,graceful-fs,^4.2.9
jest-snapshot,@babel/types,^7.3.3
jest-snapshot,jest-get-type,^29.6.3
jest-snapshot,pretty-format,^29.7.0
jest-snapshot,@jest/transform,^29.7.0
jest-snapshot,natural-compare,^1.4.0
jest-snapshot,@babel/generator,^7.7.2
jest-snapshot,jest-message-util,^29.7.0
jest-snapshot,@jest/expect-utils,^29.7.0
jest-snapshot,jest-matcher-utils,^29.7.0
jest-snapshot,@babel/plugin-syntax-jsx,^7.7.2
jest-snapshot,@babel/plugin-syntax-typescript,^7.7.2
jest-snapshot,babel-preset-current-node-syntax,^1.0.0
@oclif/help,@oclif/config,1.18.16
@oclif/help,@oclif/errors,1.3.6
@oclif/help,chalk,^4.1.2
@oclif/help,indent-string,^4.0.0
@oclif/help,lodash,^4.17.21
@oclif/help,string-width,^4.2.0
@oclif/help,strip-ansi,^6.0.0
@oclif/help,widest-line,^3.1.0
@oclif/help,wrap-ansi,^6.2.0
jest-haste-map,walker,^1.0.8
jest-haste-map,anymatch,^3.0.3
jest-haste-map,fsevents,^2.3.2
jest-haste-map,jest-util,^29.7.0
jest-haste-map,micromatch,^4.0.4
jest-haste-map,@jest/types,^29.6.3
jest-haste-map,@types/node,*
jest-haste-map,fb-watchman,^2.0.0
jest-haste-map,graceful-fs,^4.2.9
jest-haste-map,jest-worker,^29.7.0
jest-haste-map,jest-regex-util,^29.6.3
jest-haste-map,@types/graceful-fs,^4.1.3
node-fetch,data-uri-to-buffer,^4.0.0
node-fetch,fetch-blob,^3.1.4
node-fetch,formdata-polyfill,^4.0.10
@stdlib/math-base-assert-is-nan,@stdlib/utils-library-manifest,^0.2.1
broccoli-amd-funnel,broccoli-plugin,^1.3.0
broccoli-amd-funnel,symlink-or-copy,^1.2.0
netlify-redirect-parser,filter-obj,^5.0.0
netlify-redirect-parser,@iarna/toml,^2.2.5
netlify-redirect-parser,path-exists,^5.0.0
netlify-redirect-parser,is-plain-obj,^4.0.0
netlify-redirect-parser,fast-safe-stringify,^2.1.1
@chakra-ui/theme-tools,color2k,^2.0.2
@chakra-ui/theme-tools,@chakra-ui/anatomy,2.3.4
@chakra-ui/theme-tools,@chakra-ui/utils,2.2.2
autoprefixer,browserslist,^4.23.3
autoprefixer,caniuse-lite,^1.0.30001646
autoprefixer,fraction.js,^4.3.7
autoprefixer,normalize-range,^0.1.2
autoprefixer,picocolors,^1.0.1
autoprefixer,postcss-value-parser,^4.2.0
jest-resolve,chalk,^4.0.0
jest-resolve,slash,^3.0.0
jest-resolve,resolve,^1.20.0
jest-resolve,jest-util,^29.7.0
jest-resolve,graceful-fs,^4.2.9
jest-resolve,jest-validate,^29.7.0
jest-resolve,jest-haste-map,^29.7.0
jest-resolve,resolve.exports,^2.0.0
jest-resolve,jest-pnp-resolver,^1.2.2
jest-mock,jest-util,^29.7.0
jest-mock,@jest/types,^29.6.3
jest-mock,@types/node,*
cssnano-preset-default,browserslist,^4.23.3
cssnano-preset-default,css-declaration-sorter,^7.2.0
cssnano-preset-default,postcss-calc,^10.0.2
cssnano-preset-default,cssnano-utils,^5.0.0
cssnano-preset-default,postcss-colormin,^7.0.2
cssnano-preset-default,postcss-convert-values,^7.0.4
cssnano-preset-default,postcss-discard-comments,^7.0.3
cssnano-preset-default,postcss-discard-duplicates,^7.0.1
cssnano-preset-default,postcss-discard-empty,^7.0.0
cssnano-preset-default,postcss-discard-overridden,^7.0.0
cssnano-preset-default,postcss-merge-longhand,^7.0.4
cssnano-preset-default,postcss-merge-rules,^7.0.4
cssnano-preset-default,postcss-minify-font-values,^7.0.0
cssnano-preset-default,postcss-minify-gradients,^7.0.0
cssnano-preset-default,postcss-minify-params,^7.0.2
cssnano-preset-default,postcss-minify-selectors,^7.0.4
