id,name,owner,watchers,created_at,updated_at,size,stars,open_issues_count,forks,topic
60246359,ClickHouse,ClickHouse,37532,2016-06-02T08:28:18Z,2024-11-09T02:43:03Z,1437803,37532,3980,6898,Analytics
37958358,tesseract.js,naptha,35252,2015-06-24T02:49:52Z,2024-11-09T00:30:59Z,109171,35252,35,2227,Analytics
332880689,coolify,coollabsio,34163,2021-01-25T20:54:01Z,2024-11-09T02:50:32Z,29014,34163,344,1849,Analytics
13124802,influxdb,influxdata,28932,2013-09-26T14:31:10Z,2024-11-09T02:49:25Z,197175,28932,2020,3553,Analytics
13926404,redash,getredash,26313,2013-10-28T13:19:39Z,2024-11-08T14:52:04Z,27365,26313,649,4366,Analytics
20580498,kubernetes,kubernetes,110947,2014-06-06T22:56:04Z,2024-11-09T03:16:18Z,1318691,110947,2446,39624,Project Management
3638964,ansible,ansible,62939,2012-03-06T14:58:02Z,2024-11-09T02:58:45Z,256130,62939,861,23903,Project Management
36535156,redux,reduxjs,60896,2015-05-29T23:53:15Z,2024-11-08T16:47:53Z,33488,60896,39,15272,Project Management
626805178,dify,langgenius,51096,2023-04-12T07:40:24Z,2024-11-09T03:16:22Z,54568,51096,329,7355,Project Management
455229168,immich,immich-app,51070,2022-02-03T15:56:27Z,2024-11-09T03:21:22Z,189590,51070,428,2699,Project Management
180328715,zustand,pmndrs,47789,2019-04-09T09:10:06Z,2024-11-09T00:46:21Z,7229,47789,4,1480,Project Management
643445235,lobe-chat,lobehub,44313,2023-05-21T07:19:12Z,2024-11-09T02:59:15Z,271240,44313,415,9933,Project Management
207645083,query,TanStack,42439,2019-09-10T19:23:58Z,2024-11-09T02:01:38Z,75116,42439,85,2898,Project Management
174038031,react-hook-form,react-hook-form,41531,2019-03-05T23:47:10Z,2024-11-09T00:26:21Z,28753,41531,68,2081,Project Management
5625464,pyenv,pyenv,39308,2012-08-31T06:57:52Z,2024-11-09T03:17:34Z,5238,39308,69,3050,Project Management
612230,nvm,nvm-sh,79981,2010-04-15T17:47:47Z,2024-11-09T03:06:08Z,3700,79981,357,8005,Task Manager
357728969,bun,oven-sh,74129,2021-04-14T00:48:17Z,2024-11-09T02:25:24Z,207055,74129,3944,2762,Task Manager
162279822,Motrix,agalwood,45642,2018-12-18T11:45:05Z,2024-11-09T03:14:08Z,69808,45642,740,4556,Task Manager
10187082,pm2,Unitech,41534,2013-05-21T03:25:25Z,2024-11-08T21:14:14Z,13236,41534,988,2624,Task Manager
53238813,brew,Homebrew,41327,2016-03-06T05:08:38Z,2024-11-09T00:29:03Z,90622,41327,70,9722,Task Manager
164140756,Files,files-community,34467,2019-01-04T18:19:14Z,2024-11-09T00:08:11Z,236365,34467,485,2191,Task Manager
12732573,vim-plug,junegunn,34143,2013-09-10T14:58:51Z,2024-11-08T19:57:32Z,8950,34143,78,1930,Task Manager
164574693,AnotherRedisDesktopManager,qishibo,30637,2019-01-08T06:01:56Z,2024-11-09T02:44:24Z,5547,30637,123,2571,Task Manager
50565430,pnpm,pnpm,29711,2016-01-28T07:40:43Z,2024-11-09T02:27:46Z,172353,29711,1706,1012,Task Manager
1864363,composer,composer,28624,2011-06-08T08:53:00Z,2024-11-09T02:52:35Z,27345,28624,112,4551,Task Manager
229764465,30-Days-Of-JavaScript,Asabeneh,43220,2019-12-23T14:07:40Z,2024-11-08T23:26:22Z,124975,43220,345,10024,Calendar
37958358,tesseract.js,naptha,35252,2015-06-24T02:49:52Z,2024-11-09T00:30:59Z,109171,35252,35,2227,Calendar
1213225,highlight.js,highlightjs,23691,2011-01-01T23:47:21Z,2024-11-09T00:32:11Z,14997,23691,106,3595,Calendar
381979,fullcalendar,fullcalendar,18637,2009-11-22T23:16:51Z,2024-11-08T16:05:38Z,32499,18637,1006,3615,Calendar
2649214,arangodb,arangodb,13564,2011-10-26T06:42:00Z,2024-11-08T19:14:03Z,2844772,13564,777,836,Calendar
58011499,react-dates,react-dates,12231,2016-05-04T00:49:45Z,2024-11-08T17:34:21Z,38838,12231,609,1706,Calendar
103071620,tui.calendar,nhn,11983,2017-09-11T00:21:04Z,2024-11-09T01:13:36Z,78921,11983,203,1293,Calendar
30822337,FSCalendar,WenchaoD,10602,2015-02-15T08:43:09Z,2024-11-05T13:59:23Z,2513,10602,497,1938,Calendar
12228746,sovereign,sovereign,10419,2013-08-19T22:09:16Z,2024-11-07T18:33:14Z,1052,10419,102,833,Calendar
73475252,react-native-calendars,wix,9565,2016-11-11T12:17:27Z,2024-11-08T09:47:43Z,18234,9565,354,2957,Calendar
121395510,CS-Notes,CyC2018,176948,2018-02-13T14:56:24Z,2024-11-09T03:12:56Z,116179,176948,187,51075,Notes
290091948,annotated_deep_learning_paper_implementations,labmlai,56050,2020-08-25T02:29:34Z,2024-11-09T02:40:48Z,153812,56050,29,5754,Notes
634224458,gpt-engineer,gpt-engineer-org,52333,2023-04-29T12:52:15Z,2024-11-08T23:26:42Z,20589,52333,25,6812,Notes
79162682,joplin,laurent22,45964,2017-01-16T21:49:41Z,2024-11-09T02:09:16Z,482282,45964,456,4994,Notes
229764465,30-Days-Of-JavaScript,Asabeneh,43220,2019-12-23T14:07:40Z,2024-11-08T23:26:22Z,124975,43220,345,10024,Notes
519859998,AFFiNE,toeverything,42040,2022-07-31T18:45:21Z,2024-11-09T02:46:26Z,382391,42040,243,2743,Notes
37958358,tesseract.js,naptha,35252,2015-06-24T02:49:52Z,2024-11-09T00:30:59Z,109171,35252,35,2227,Notes
97249406,wtfjs,denysdovhan,35201,2017-07-14T15:42:12Z,2024-11-08T15:24:22Z,1549,35201,41,2554,Notes
436297812,memos,usememos,33952,2021-12-08T15:30:18Z,2024-11-09T03:00:51Z,33353,33952,41,2456,Notes
259463685,carbon-lang,carbon-language,32321,2020-04-27T21:45:16Z,2024-11-09T03:01:46Z,34361,32321,109,1477,Notes
229764465,30-Days-Of-JavaScript,Asabeneh,43220,2019-12-23T14:07:40Z,2024-11-08T23:26:22Z,124975,43220,345,10024,Kanban
37958358,tesseract.js,naptha,35252,2015-06-24T02:49:52Z,2024-11-09T00:30:59Z,109171,35252,35,2227,Kanban
568098118,plane,makeplane,30440,2022-11-19T12:55:01Z,2024-11-09T03:00:42Z,101759,30440,407,1696,Kanban
1213225,highlight.js,highlightjs,23691,2011-01-01T23:47:21Z,2024-11-09T00:32:11Z,14997,23691,106,3595,Kanban
16089035,wekan,wekan,19594,2014-01-21T01:26:28Z,2024-11-08T13:42:15Z,66531,19594,645,2834,Kanban
2649214,arangodb,arangodb,13564,2011-10-26T06:42:00Z,2024-11-08T19:14:03Z,2844772,13564,777,836,Kanban
156317154,onedev,theonedev,13348,2018-11-06T02:57:01Z,2024-11-09T01:44:16Z,224978,13348,0,860,Kanban
6899875,openproject,opf,9406,2012-11-28T09:59:11Z,2024-11-09T03:08:07Z,1565981,9406,72,2352,Kanban
13206906,purescript,purescript,8562,2013-09-30T05:29:23Z,2024-11-06T21:39:50Z,13829,8562,297,564,Kanban
16238673,kanboard,kanboard,8494,2014-01-25T19:58:30Z,2024-11-08T18:05:10Z,93594,8494,153,1801,Kanban
229764465,30-Days-Of-JavaScript,Asabeneh,43220,2019-12-23T14:07:40Z,2024-11-08T23:26:22Z,124975,43220,345,10024,ERP
19745004,odoo,odoo,38661,2014-05-13T15:38:58Z,2024-11-09T01:41:17Z,9581403,38661,6918,25069,ERP
37958358,tesseract.js,naptha,35252,2015-06-24T02:49:52Z,2024-11-09T00:30:59Z,109171,35252,35,2227,ERP
332357698,ruoyi-vue-pro,YunaiV,27680,2021-01-24T03:18:25Z,2024-11-09T02:39:39Z,174874,27680,14,5914,ERP
1213225,highlight.js,highlightjs,23691,2011-01-01T23:47:21Z,2024-11-09T00:32:11Z,14997,23691,106,3595,ERP
1864233,erpnext,frappe,21765,2011-06-08T08:20:56Z,2024-11-08T23:24:40Z,1231084,21765,2032,7311,ERP
184611677,yudao-cloud,YunaiV,16294,2019-05-02T16:06:49Z,2024-11-09T02:45:17Z,43616,16294,0,3981,ERP
2649214,arangodb,arangodb,13564,2011-10-26T06:42:00Z,2024-11-08T19:14:03Z,2844772,13564,777,836,ERP
403254193,Some-Many-Books,Dujltqzv,11421,2021-09-05T08:25:23Z,2024-11-09T03:10:02Z,10,11421,10,1444,ERP
408022055,Books-Free-Books,lTbgykio,10270,2021-09-19T03:29:09Z,2024-11-09T01:17:04Z,59,10270,3,1108,ERP
229764465,30-Days-Of-JavaScript,Asabeneh,43220,2019-12-23T14:07:40Z,2024-11-08T23:26:22Z,124975,43220,345,10024,CRM
37958358,tesseract.js,naptha,35252,2015-06-24T02:49:52Z,2024-11-09T00:30:59Z,109171,35252,35,2227,CRM
332357698,ruoyi-vue-pro,YunaiV,27680,2021-01-24T03:18:25Z,2024-11-09T02:39:39Z,174874,27680,14,5914,CRM
1213225,highlight.js,highlightjs,23691,2011-01-01T23:47:21Z,2024-11-09T00:32:11Z,14997,23691,106,3595,CRM
1864233,erpnext,frappe,21765,2011-06-08T08:20:56Z,2024-11-08T23:24:40Z,1231084,21765,2032,7311,CRM
82238168,monica,monicahq,21688,2017-02-17T00:02:58Z,2024-11-08T21:45:37Z,151590,21688,705,2176,CRM
572984571,twenty,twentyhq,20069,2022-12-01T13:04:40Z,2024-11-09T02:40:26Z,183943,20069,338,2230,CRM
392073243,platform,hcengineering,17055,2021-08-02T19:39:23Z,2024-11-09T02:46:40Z,6488656,17055,437,1029,CRM
